Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Wind_Direction,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season,Hour,DayOfWeek,Month,Pollution_Source
Nigeria,Ondo,Sector_1,7.0189,5.06628,1.0,1.03,0.11,0.09,18.48,72.41,2.8,44.4,61,4.2,SE,5000.0,5000.0,5000.0,5000.0,2024-09-16 17:59:00,monsoon,17,0,9,Natural
China,Changzhou,Sector_4,31.7949,119.93147,5.0,226.84,58.4825,17.6,0.0,1541.55,265.0,7.0,65,2.88,N,157.77,533.0,5000.0,1364.38,2025-12-17 21:52:15,winter,21,2,12,Industrial
India,Thane,Sector_1,19.36658,73.41724,5.0,82.72,7.36,25.44,125.6,406.64,92.55,29.9,50,1.1,SE,1452.62,5000.0,5000.0,5000.0,2024-07-09 09:28:00,monsoon,9,1,7,Vehicular
India,Ghaziabad,Sector_3,28.73113,77.45964,5.0,283.62216846365953,25.569902445701302,4.14,16.69,1820.3763072076204,118.1,27.7,49,3.8,SE,281.38,696.49,5000.0,623.0,2024-09-21 12:27:00,monsoon,12,5,9,Vehicular
India,Dhanbad,City Center,23.7952809,86.4309638,5.0,167.97,15.93,6.59,72.04,754.44,188.5,17.54,36,2.92,NW,72.73,5000.0,5000.0,5000.0,2025-12-17 21:20:40,winter,21,2,12,Vehicular
Russia,Kemerovo,Sector_4,55.37913,86.10352,1.0,0.51,2.76,0.73,51.54,164.32,0.61,-16.71,78,5.0,N,1573.16,1775.92,5000.0,5000.0,2025-12-17 21:28:04,winter,21,2,12,Natural
USA,Mesa,Sector_3,33.402,-111.86065,3.0,10.5,1.56,0.78,45.82,90.15,31.9,20.6,77,3.9,S,160.69,764.91,5000.0,237.89,2024-07-29 17:51:00,monsoon,17,0,7,Natural
Pakistan,Sheikhupura,City Center,31.7085285,73.9864014,5.0,84.16512901426778,19.01,4.68,29.92,384.75388602830026,170.50737323778634,27.0,52,3.3,SE,164.55,5000.0,2484.0,5000.0,2024-09-14 08:06:00,spring,8,5,9,Burning
Indonesia,Palu,Sector_4,-0.88796,119.89721,1.0,4.24,1.46,0.17,21.45,226.66,5.27,34.8,73,2.0,SW,120.75,5000.0,5000.0,5000.0,2024-07-23 12:57:00,summer,12,1,7,Natural
India,Aurangabad,Sector_4,19.87114,75.35167,5.0,67.35353034862376,6.97,10.47,104.68,343.68914455893133,239.7162433039624,18.9,68,0.265,N,10.53,5000.0,105.0,5000.0,2025-12-17 21:56:50,spring,21,2,12,Agricultural
India,Allahabad,Sector_2,25.41853,81.79074,5.0,44.64,11.61,3.47,41.04,370.36,73.93,26.3,52,2.9,SE,171.12,5000.0,5000.0,5000.0,2024-07-10 18:27:00,monsoon,18,2,7,Natural
Pakistan,Kamoke,City Center,31.9818109,74.2259352,5.0,422.67,28.67,3.43,81.97,2838.26,507.45,27.6,22,2.4,NE,93.47,5000.0,5000.0,5000.0,2024-03-27 09:32:00,spring,9,2,3,Vehicular
Bangladesh,Lalmonirhat,City Center,25.9163507,89.4461394,5.0,114.14,20.16,2.24,42.73,898.13,134.74,18.6,49,2.59,NW,6.39,5000.0,5000.0,5000.0,2025-12-17 20:37:39,winter,20,2,12,Vehicular
Bangladesh,Narayanganj,Sector_1,23.59076,90.50453,5.0,107.71,6.89,2.51,123.65,629.17,118.01,36.1,39,3.8,NE,328.96,973.4,5000.0,5000.0,2024-05-01 11:29:00,spring,11,2,5,Vehicular
Pakistan,Sahiwal,City Center,30.6715098,73.1110572,5.0,297.1548729883488,23.495745044941103,1.49,175.98,2430.3523635835263,600.0,39.8,10,2.5,W,35.75,5000.0,5000.0,2435.0,2024-07-18 19:55:00,summer,19,3,7,Burning
Nigeria,Uyo,Sector_1,5.04829,7.94784,1.0,61.526182756884296,0.15,0.1,25.01,266.1069446362814,170.2052849626955,40.2,57,6.2,N,1194.97,5000.0,1109.0,5000.0,2024-03-01 11:23:00,spring,11,4,3,Agricultural
Bangladesh,Narayanganj,Sector_1,23.59076,90.50453,5.0,33.54,6.42,2.52,43.87,268.77,55.35,25.5,83,5.0,SE,328.96,973.4,5000.0,5000.0,2024-09-08 16:19:00,monsoon,16,6,9,Natural
Pakistan,Chishtian,Sector_1,29.79235,72.83652,5.0,317.95,2.7,5.27,138.71,844.31,553.5,19.61,15,2.33,NW,743.41,5000.0,5000.0,5000.0,2025-12-17 20:02:53,winter,20,2,12,Vehicular
Pakistan,Sahiwal,City Center,30.6715098,73.1110572,5.0,146.05,7.47,1.72,39.64,739.57,354.91,29.1,43,3.0,SE,35.75,5000.0,5000.0,5000.0,2024-07-16 09:32:00,monsoon,9,1,7,Vehicular
USA,Indianapolis,City Center,39.7683331,-86.1583502,1.0,8.08,7.58,2.07,56.4,186.72,9.15,3.89,66,4.63,N,32.87,1066.06,5000.0,913.24,2025-12-17 20:02:22,winter,20,2,12,Natural
Pakistan,Pakpattan,Sector_3,30.33226,73.38765,5.0,130.4710181541051,14.807125257281427,1.54,181.09,1452.7477670818116,600.0,32.0,10,1.9,NE,20.14,5000.0,5000.0,1138.0,2024-05-19 10:45:00,spring,10,6,5,Burning
Pakistan,Rahim Yar Khan,Sector_3,28.41146,70.34578,5.0,500.0,3.34,13.63,265.655,1518.22,600.0,35.4,10,4.3,SW,470.85,5000.0,5000.0,5000.0,2024-08-05 17:08:00,summer,17,0,8,Vehicular
Nigeria,Okene,City Center,7.4610396,6.398817,3.0,27.84,1.58,0.72,83.18,521.81,75.62,48.2,10,4.5,SW,5000.0,5000.0,5000.0,5000.0,2024-06-11 18:17:00,summer,18,1,6,Agricultural
China,Nanning,Sector_2,22.8145,108.37544,5.0,285.80557573139004,17.945160362815077,6.24,69.87,1074.7941757720316,101.99,19.26,75,2.6,NW,17.98,5000.0,5000.0,2169.0,2025-12-17 20:36:00,winter,20,2,12,Burning
USA,Detroit,Sector_3,42.33369,-83.01711,2.0,237.0845109817643,15.830266430641007,1.33,53.97,1106.7605683314416,11.58,3.95,82,5.14,W,901.5,404.86,5000.0,2793.0,2025-12-17 21:42:25,winter,21,2,12,Burning
Brazil,São Bernardo do Campo,Sector_4,-23.70798,-46.57078,1.0,63.84084576222834,57.21016982319609,29.99267062143984,63.32,96.08,26.222,29.4,61,7.5,NE,66.63,1321.0,533.04,667.86,2024-03-21 08:24:00,spring,8,3,3,Industrial
India,Madurai,Sector_1,9.91585,78.14634,1.0,14.11,19.05,3.5,34.73,621.16,23.1,36.9,38,5.1,SW,86.76,5000.0,5000.0,5000.0,2024-06-22 12:12:00,summer,12,5,6,Vehicular
Bangladesh,Manikganj,Sector_3,23.83972,89.97478,5.0,60.26,9.99,3.82,59.83,517.92,66.39,32.0,83,5.4,S,849.92,5000.0,5000.0,5000.0,2024-08-30 11:10:00,monsoon,11,4,8,Vehicular
Indonesia,Denpasar,Sector_2,-8.66138,115.22368,1.0,4.17,0.11,0.22,45.16,67.37,18.41,27.88,83,4.12,N,84.21,801.22,773.88,5000.0,2025-12-17 21:33:53,winter,21,2,12,Natural
Russia,Naberezhnye Chelny,Sector_3,55.74938,52.36099,1.0,6.66,6.17,1.29,40.02,197.28,6.77,-6.15,98,1.13,W,1376.84,5000.0,5000.0,5000.0,2025-12-17 21:54:15,winter,21,2,12,Natural
Pakistan,Daska,Sector_2,32.35364,74.39383,5.0,130.54,32.14,5.57,21.37,894.44,229.51,22.3,58,2.2,E,148.35,5000.0,5000.0,5000.0,2024-08-28 20:54:00,monsoon,20,2,8,Vehicular
Indonesia,Ambon,Sector_2,-3.70584,128.18696,1.0,5.27,0.29,0.09,100.29,256.96,6.41,40.9,72,3.4,N,342.59,315.24,5000.0,5000.0,2024-07-21 20:55:00,summer,20,6,7,Natural
USA,Seattle,Sector_2,47.6181,-122.34326,2.0,0.5,0.55,0.24,52.59,50.26,1.07,18.1,100,8.6,SE,38.24,28.39,5000.0,186.55,2024-09-09 17:35:00,monsoon,17,0,9,Natural
China,Linyi,Sector_2,35.11976,118.40036,5.0,183.79,58.4825,21.54,0.06,1863.63,232.8,1.66,65,2.08,N,163.69,5000.0,5000.0,5000.0,2025-12-17 21:13:16,winter,21,2,12,Vehicular
Indonesia,Makassar,Sector_4,-5.11865,119.41299,1.0,4.38,0.44,0.09,100.23,413.81,8.29,44.2,68,4.1,SW,108.43,87.57,5000.0,5000.0,2024-07-31 20:22:00,summer,20,2,7,Vehicular
Nigeria,Iwo,Sector_4,7.67231,4.19002,2.0,284.1333731974622,33.091812163591555,2.75,54.71,1977.1810488464332,32.0,34.01,28,1.21,NW,22.91,5000.0,5000.0,1434.0,2025-12-17 21:02:36,winter,21,2,12,Burning
Russia,Barnaul,Sector_4,53.37491,83.80204,1.0,0.5,2.75,5.26,30.01,78.61,0.61,-8.4,100,6.7,SE,247.46,442.23,5000.0,1144.12,2024-08-06 18:23:00,monsoon,18,1,8,Industrial
USA,Milwaukee,City Center,43.0386475,-87.9090751,2.0,2.92,6.73,0.62,106.8,242.81,5.81,17.0,55,4.8,SW,1.47,64.61,5000.0,1380.03,2024-06-26 08:11:00,summer,8,2,6,Natural
Bangladesh,Panchagarh,Sector_1,26.32706,88.56012,5.0,500.0,20.784,7.02,150.03,2733.2160000000003,421.54,36.3,34,3.7,N,570.95,1251.04,1079.93,5000.0,2024-07-22 12:30:00,summer,12,0,7,Industrial
Nigeria,Umuahia,City Center,5.5324032,7.4924165,1.0,1.64,0.74,0.47,12.08,91.55,4.06,39.2,54,3.2,SE,100.65,5000.0,5000.0,5000.0,2024-07-03 09:26:00,monsoon,9,2,7,Natural
India,Solapur,Sector_2,17.87597,75.24516,5.0,137.06,10.88,6.12,122.57,546.63,192.08,29.4,15,4.9,E,505.32,5000.0,5000.0,5000.0,2024-05-27 13:26:00,spring,13,0,5,Vehicular
Germany,Münster,Sector_2,51.94689,7.61266,2.0,30.015,38.59199999999999,2.7,20.13,1068.08,40.642,24.6,80,5.5,SW,162.85,611.08,1928.67,245.25,2024-08-24 19:07:00,summer,19,5,8,Industrial
Brazil,Ananindeua,City Center,-1.374035,-48.4016623,1.0,2.83,0.44,0.31,36.93,127.2,4.56,29.92,70,4.63,W,276.14,79.63,5000.0,5000.0,2025-12-17 20:14:26,winter,20,2,12,Natural
Germany,Mannheim,Sector_3,49.45418,8.50294,2.0,16.14,27.98,1.68,39.75,364.3,19.17,5.25,91,1.03,NW,194.98,444.72,306.14,761.28,2025-12-17 20:54:49,winter,20,2,12,Vehicular
India,Ahmedabad,City Center,23.0215374,72.5800568,5.0,48.1,11.31,8.7,40.8,375.46,116.24,35.0,64,3.8,E,51.03,5000.0,5000.0,5000.0,2024-09-24 10:16:00,monsoon,10,1,9,Natural
Brazil,Jaboatão dos Guararapes,Sector_3,-8.19724,-34.9263,2.0,311.29125421245453,24.011025897699383,0.18,112.35,2100.582115569028,6.07,39.1,58,5.7,N,231.63,560.18,5000.0,265.0,2024-03-10 09:50:00,spring,9,6,3,Burning
Nigeria,Ifẹ,City Center,7.482824,4.5604451,2.0,148.16011064683562,10.60695638148081,1.82,45.74,1903.907146387897,21.13,33.81,30,2.18,W,3.84,5000.0,5000.0,1902.0,2025-12-17 21:26:30,winter,21,2,12,Burning
Indonesia,Metro,Sector_4,-5.12013,105.34195,1.0,68.96446259555503,58.4825,24.02359966018659,26.81,66.67,1.66,30.3,100,3.4,SE,454.43,1217.0,5000.0,5000.0,2024-08-19 16:01:00,monsoon,16,0,8,Industrial
India,Aurangabad,Sector_1,19.89377,75.38053,5.0,307.7891624685551,14.275384629910867,10.47,104.68,2326.036711373764,120.75,18.88,68,0.265,NW,175.61,0.0,5000.0,2814.0,2025-12-17 21:16:22,winter,21,2,12,Industrial
Pakistan,Mingora,Sector_3,34.77981,72.34657,5.0,267.04,15.36,9.04,137.76,2036.87,341.42,15.8,23,1.53,N,277.85,5000.0,5000.0,5000.0,2025-12-17 21:39:00,winter,21,2,12,Vehicular
Russia,Ulyanovsk,Sector_2,54.31579,48.34077,1.0,2.12,7.14,0.42,9.18,107.34,2.71,11.8,100,2.2,SE,1467.74,0.0,2560.54,1322.49,2024-08-03 15:30:00,monsoon,15,5,8,Natural
Nigeria,Minna,Sector_1,9.6263,6.58034,5.0,289.5470808490591,21.49002996029835,0.4,41.17,2240.907933218912,84.52,41.9,38,2.2,S,69.1,5000.0,5000.0,2816.0,2024-08-19 17:43:00,monsoon,17,0,8,Vehicular
Russia,Kaliningrad,Sector_4,54.69366,20.47481,3.0,48.32,13.0,3.07,44.45,331.26,52.52,11.7,94,2.5,NE,34.92,463.58,5000.0,835.76,2024-04-30 12:00:00,spring,12,1,4,Agricultural
Nigeria,Uyo,City Center,5.0322447,7.924791,1.0,0.51,0.11,0.09,11.66,64.34,0.81,43.4,88,6.9,E,146.24,5000.0,5000.0,5000.0,2024-07-23 12:50:00,monsoon,12,1,7,Natural
India,Navi Mumbai,Sector_1,18.99927,73.0072,5.0,157.92,2.56,22.53,203.23,577.08,174.89,29.05,42,2.57,N,1303.32,5000.0,5000.0,5000.0,2025-12-17 20:41:34,winter,20,2,12,Vehicular
Pakistan,Daska,Sector_3,32.29348,74.3281,5.0,116.68,29.6,4.1,19.51,1315.73,288.09,21.5,52,2.5,SE,1366.84,5000.0,5000.0,5000.0,2024-07-09 13:44:00,monsoon,13,1,7,Vehicular
Nigeria,Onitsha,Sector_3,6.17915,6.8291,1.0,13.31,1.08,0.45,59.12,299.02,34.31,43.8,11,2.7,W,1519.6,5000.0,5000.0,5000.0,2024-06-09 08:03:00,summer,8,6,6,Natural
China,Hangzhou,Sector_1,30.28929,120.18748,5.0,60.39,58.4825,17.86,0.0,929.12,154.44,19.4,96,2.8,SE,13.42,1201.37,5000.0,5000.0,2024-07-14 10:53:00,monsoon,10,6,7,Industrial
Nigeria,Ife,City Center,7.482824,4.5604451,2.0,11.68,2.52,1.82,45.74,308.71,21.13,33.81,30,2.18,NW,3.84,5000.0,5000.0,5000.0,2025-12-17 20:33:28,winter,20,2,12,Natural
Bangladesh,Natore,Sector_1,24.39375,88.9875,5.0,423.63,49.39,21.2,87.75,3000.0,552.5,33.3,28,3.7,SW,1244.58,5000.0,5000.0,5000.0,2024-07-17 13:37:00,summer,13,2,7,Vehicular
Indonesia,Pekanbaru,Sector_1,0.55332,101.42623,3.0,28.92,10.88,1.84,0.46,864.38,36.04,25.23,94,3.09,N,940.8,807.47,81.2,5000.0,2025-12-17 21:59:57,winter,21,2,12,Burning
Pakistan,Shikarpur,Sector_2,27.94679,68.65707,5.0,264.59,10.41,7.11,180.61,954.74,600.0,35.3,10,3.8,SW,652.82,5000.0,5000.0,5000.0,2024-06-14 20:05:00,summer,20,4,6,Vehicular
USA,Tucson,Sector_2,32.25007,-110.94996,2.0,56.26203928822882,2.39,0.36,88.37,372.4750160063135,101.05006199523804,21.0,36,6.6,N,22.72,5000.0,2429.0,5000.0,2024-04-29 20:06:00,spring,20,0,4,Agricultural
Bangladesh,Sylhet,Sector_3,24.88926,91.88992,4.0,78.09612219763866,13.7,1.64,74.21,347.2866065379885,270.5930920220809,30.7,51,1.5,N,61.0,5000.0,1869.0,5000.0,2024-04-09 11:04:00,summer,11,1,4,Agricultural
Bangladesh,Pabna,Sector_4,24.04484,89.23806,5.0,327.93515713424006,20.117711554184737,13.13,87.33,837.1681878700803,375.2,23.3,36,3.1,NE,1947.85,5000.0,5000.0,943.0,2024-04-17 10:49:00,spring,10,2,4,Burning
Brazil,Niterói,Sector_1,-22.92428,-43.12754,1.0,6.95,0.11,0.16,81.85,121.51,29.0,37.4,42,5.5,SW,891.24,5000.0,5000.0,5000.0,2024-07-25 13:53:00,summer,13,3,7,Natural
China,Suzhou,Sector_3,31.33242,120.60485,5.0,283.34,58.4825,29.93,0.0,2124.1,333.39,7.28,67,2.45,NW,2.9,228.22,5000.0,1967.09,2025-12-17 21:26:41,winter,21,2,12,Industrial
USA,Las Vegas,City Center,36.1674263,-115.1484131,3.0,103.6018777548812,55.08745260214071,25.807324241853888,77.87,116.09,69.64,20.8,46,2.5,NE,65.07,962.0,5000.0,5000.0,2024-04-25 17:48:00,spring,17,3,4,Industrial
Bangladesh,Narayanganj,City Center,23.6236732,90.4988075,5.0,123.26,7.64,2.64,73.23,530.94,113.91,26.1,39,4.3,NE,39.91,666.41,5000.0,5000.0,2024-03-06 10:05:00,spring,10,2,3,Vehicular
Bangladesh,Kushtia,Sector_2,23.86492,89.14254,5.0,440.06,57.64,29.93,92.88,2806.78,600.0,31.6,45,2.7,W,5000.0,5000.0,5000.0,5000.0,2024-07-25 09:01:00,summer,9,3,7,Agricultural
USA,Colorado Springs,Sector_3,38.83122,-104.79644,1.0,4.31,6.79,0.12,68.45,209.64,5.47,24.3,10,5.7,W,181.81,5000.0,5000.0,5000.0,2024-07-20 10:57:00,summer,10,5,7,Natural
Russia,Tula,Sector_3,54.18127,37.63047,2.0,1.78,1.76,0.58,35.64,97.72,2.65,7.4,100,4.4,SE,167.28,1210.42,1276.26,789.28,2024-08-26 14:50:00,monsoon,14,0,8,Natural
India,Jodhpur,Sector_4,26.31187,73.07821,5.0,123.01,19.72,3.13,87.09,577.99,174.8,21.03,15,2.16,W,732.35,5000.0,5000.0,5000.0,2025-12-17 21:39:06,winter,21,2,12,Vehicular
Russia,Bryansk,Sector_3,53.26766,34.37174,1.0,10.73,3.17,1.0,91.93,283.11,13.52,24.4,64,4.2,SW,1392.37,573.51,5000.0,1176.98,2024-06-19 13:11:00,summer,13,2,6,Natural
China,Taiyuan,City Center,37.8699921,112.5437075,5.0,88.22135154378074,53.4,29.93,19.26,332.2516092995397,295.1145586770009,-3.07,68,0.265,NW,122.01,5000.0,1185.0,5000.0,2025-12-17 20:47:18,spring,20,2,12,Burning
Russia,Nizhny Tagil,Sector_3,57.88874,59.94384,1.0,2.35,3.4,1.1,73.24,201.0,3.69,-4.3,87,4.1,E,332.49,5000.0,5000.0,5000.0,2024-05-07 08:38:00,spring,8,1,5,Natural
India,Howrah,Sector_4,22.57295,88.30085,5.0,251.73,7.46,29.64,178.43,962.81,270.52,21.01,64,2.57,W,278.28,5000.0,5000.0,5000.0,2025-12-17 21:37:58,winter,21,2,12,Vehicular
Bangladesh,Jessore,Sector_4,23.18009,89.16753,5.0,67.68,23.12,27.56,51.9,776.59,172.64,30.2,86,3.7,SE,852.25,5000.0,5000.0,5000.0,2024-08-14 11:22:00,monsoon,11,2,8,Vehicular
Pakistan,Quetta,Sector_3,30.19706,67.05786,3.0,30.37,0.8,1.72,76.32,144.8,49.42,10.81,23,2.11,W,5000.0,5000.0,5000.0,5000.0,2025-12-17 21:48:18,winter,21,2,12,Natural
India,Thane,Sector_4,19.32641,73.38476,5.0,56.61853803920072,11.71,29.93,265.655,376.8061692362133,173.00078657245382,44.6,19,1.4,SW,159.77,5000.0,2097.0,5000.0,2024-08-31 13:23:00,spring,13,5,8,Agricultural
USA,Long Beach,Sector_4,33.81126,-118.19392,3.0,94.37853066608446,0.41,0.52,51.23,273.49733844054725,150.5080098806074,21.8,100,3.6,SE,21.65,655.97,2728.0,1333.52,2024-09-28 08:57:00,summer,8,5,9,Burning
China,Baotou,Sector_4,40.62103,109.97676,3.0,40.38,12.65,3.26,80.82,261.98,79.43,10.2,64,5.5,N,59.86,5000.0,5000.0,5000.0,2024-04-19 08:55:00,spring,8,4,4,Agricultural
Germany,Kiel,Sector_2,54.3634,10.15209,3.0,51.93056094624594,31.21,1.48,10.13,299.1539952747342,175.8934788813117,13.4,76,2.9,E,2194.63,55.65,2548.0,598.9,2024-04-27 08:02:00,spring,8,5,4,Industrial
Indonesia,Metro,City Center,-5.1078839,105.3078642,1.0,2.23,0.11,0.09,58.96,213.36,6.27,34.4,54,3.7,SW,37.53,5000.0,5000.0,5000.0,2024-06-08 16:55:00,summer,16,5,6,Natural
Indonesia,Jakarta,Sector_1,-6.1796,106.85783,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.08,92,3.09,NW,167.48,1009.08,5000.0,5000.0,2025-12-17 20:48:12,winter,20,2,12,Natural
Nigeria,Calabar,Sector_4,4.98786,8.34355,1.0,1.71,0.13,0.09,30.91,165.08,3.43,42.5,40,5.1,SW,40.33,5000.0,5000.0,5000.0,2024-07-03 09:27:00,summer,9,2,7,Natural
Germany,Dortmund,Sector_4,51.51613,7.42612,1.0,10.5,14.11,0.63,54.11,418.39,15.33,24.4,50,5.6,W,220.84,308.08,5000.0,246.96,2024-08-17 18:02:00,summer,18,5,8,Vehicular
Germany,Osnabrück,Sector_3,52.28985,8.06759,2.0,69.23291857694028,23.59,3.98,5.41,353.91734548065176,162.252308533635,16.0,100,4.8,SE,203.4,580.63,2846.0,894.24,2024-07-21 15:17:00,summer,15,6,7,Vehicular
Brazil,Joinville,Sector_1,-26.33017,-48.81405,1.0,4.62,0.29,0.44,104.63,110.95,8.58,44.4,37,4.0,W,216.69,5000.0,5000.0,5000.0,2024-06-25 09:56:00,summer,9,1,6,Natural
Brazil,Brasília,Sector_2,-10.31724,-53.17106,1.0,0.83,0.11,0.09,9.01,124.81,0.83,29.63,58,1.58,NW,5000.0,5000.0,5000.0,5000.0,2025-12-17 20:49:00,winter,20,2,12,Natural
Bangladesh,Meherpur,Sector_2,23.80902,88.61603,5.0,318.36,58.44,28.12,54.54,2227.24,380.47,19.3,48,3.25,NW,465.24,5000.0,5000.0,5000.0,2025-12-17 20:48:37,winter,20,2,12,Vehicular
Pakistan,Okara,Sector_4,30.79396,73.41092,5.0,72.47461339621415,46.40882389748531,29.99267062143984,96.0,1582.85,562.01,18.95,20,1.6,NW,524.08,270.0,5000.0,5000.0,2025-12-17 21:59:10,winter,21,2,12,Industrial
Indonesia,Denpasar,Sector_1,-8.62893,115.23492,1.0,1.79,0.11,0.15,36.9,37.38,9.06,34.4,100,5.9,S,630.32,820.36,74.49,5000.0,2024-08-02 14:51:00,monsoon,14,4,8,Natural
Nigeria,Ogbomosho,Sector_1,8.14482,4.22413,3.0,12.47,2.57,2.69,44.05,216.46,27.07,41.4,63,3.5,SE,896.81,5000.0,5000.0,5000.0,2024-07-31 17:02:00,monsoon,17,2,7,Natural
Nigeria,Ado Ekiti,Sector_4,7.60461,5.21076,1.0,180.21959097059624,18.47672978103536,0.28,43.16,1270.8944913293626,12.71,39.5,24,2.7,NE,348.14,5000.0,5000.0,2499.0,2024-03-13 18:21:00,spring,18,2,3,Burning
Germany,Hamm,Sector_2,51.66199,7.82227,2.0,26.745,36.096,2.37,44.66,820.64,42.126,25.2,60,5.5,SE,25.79,456.9,943.44,850.44,2024-07-05 12:32:00,summer,12,4,7,Industrial
India,Jabalpur,Sector_2,23.16263,79.91679,3.0,42.45399678965564,2.86,2.89,44.68,229.26162657602092,286.2636821622541,16.4,100,3.0,SE,35.59,5000.0,2753.0,5000.0,2024-07-17 13:42:00,summer,13,2,7,Agricultural
Russia,Bryansk,Sector_4,53.28799,34.37528,1.0,168.760326337688,29.21481390571592,0.97,114.58,1307.1250900658556,14.56,22.7,65,4.4,N,343.94,0.0,5000.0,1042.0,2024-07-10 12:05:00,summer,12,2,7,Burning
Russia,Izhevsk,City Center,56.8605175,53.1977307,1.0,303.3705748458997,22.443976861890384,2.75,22.28,1311.290691511839,3.03,-6.6,100,2.2,SE,10.3,844.09,5000.0,2339.0,2024-09-27 16:50:00,monsoon,16,4,9,Vehicular
Bangladesh,Kishoreganj,Sector_1,24.42657,90.74465,5.0,130.57,6.18,3.03,145.52,767.49,187.7,39.9,36,3.4,SW,177.83,550.08,5000.0,5000.0,2024-07-23 15:25:00,summer,15,1,7,Vehicular
Bangladesh,Jessore,Sector_4,23.18009,89.16753,5.0,72.40949735977759,35.9,29.93,183.97,212.73880556920267,275.037220436879,38.0,33,4.2,N,852.25,5000.0,1952.0,5000.0,2024-07-02 20:39:00,spring,20,1,7,Vehicular
Brazil,Curitiba,Sector_3,-25.4501,-49.30133,1.0,1.08,0.28,0.4,31.51,35.94,2.53,20.1,100,6.8,SE,5000.0,5000.0,5000.0,5000.0,2024-07-10 20:52:00,monsoon,20,2,7,Natural
Indonesia,Binjai,Sector_4,3.58515,98.49243,1.0,48.343796397772095,1.93,0.16,8.75,339.48037882452013,105.85077826835976,35.9,75,3.1,SW,40.48,5000.0,728.0,5000.0,2024-06-24 08:57:00,summer,8,0,6,Agricultural
Indonesia,Pematangsiantar,Sector_4,3.01081,99.05848,1.0,165.92954752818113,30.92880561487564,0.2,54.26,1654.8731042499526,13.66,38.1,78,2.7,N,258.35,5000.0,5000.0,2472.0,2024-07-22 14:30:00,summer,14,0,7,Burning
USA,Memphis,Sector_1,35.18519,-90.06377,1.0,47.72288162803623,5.69,0.25,21.82,267.6960626243556,115.21340863205536,12.1,96,4.4,SE,1022.17,880.16,2683.0,5000.0,2024-09-06 19:54:00,spring,19,4,9,Agricultural
Brazil,Rio de Janeiro,Sector_1,-22.88772,-43.21978,1.0,9.95,0.11,0.25,59.4,119.24,30.03,45.7,50,6.7,W,56.91,465.91,5000.0,5000.0,2024-06-29 12:37:00,summer,12,5,6,Natural
Indonesia,Serang,Sector_2,-6.13644,106.1713,1.0,0.98,0.14,0.09,38.07,120.02,2.38,34.8,100,2.8,NE,64.5,5000.0,5000.0,5000.0,2024-05-18 13:44:00,spring,13,5,5,Natural
Brazil,Niterói,Sector_3,-22.86567,-43.12125,1.0,6.75,0.11,0.16,61.61,77.29,30.25,24.4,69,6.5,NE,616.27,297.02,5000.0,5000.0,2024-05-06 08:16:00,spring,8,0,5,Natural
Germany,Saarbrücken,Sector_4,49.23573,6.9796,2.0,97.9365732177544,11.45,0.43,23.83,388.52823038445024,296.6472985928341,23.0,100,3.3,S,57.49,328.54,2028.0,215.87,2024-09-14 14:19:00,spring,14,5,9,Burning
USA,San Francisco,Sector_2,37.80254,-122.38218,2.0,1.8,1.4,0.47,60.79,88.75,4.53,14.84,87,2.68,NW,761.18,808.37,5000.0,1358.84,2025-12-17 21:11:22,winter,21,2,12,Natural
Russia,Samara,Sector_1,53.18677,50.0499,1.0,9.64,7.67,0.61,30.48,282.86,10.47,8.5,89,1.8,NE,5000.0,5000.0,5000.0,5000.0,2024-03-12 13:58:00,spring,13,1,3,Natural
Germany,Hanover,Sector_3,52.3631,9.7309,3.0,49.74,45.1,1.24,43.41,488.2,45.36,23.9,60,3.5,SW,211.72,1036.79,5000.0,1071.95,2024-06-26 09:33:00,summer,9,2,6,Industrial
Pakistan,Kohat,Sector_2,33.56807,71.43023,4.0,21.65,9.45,1.0,29.42,338.35,58.76,23.8,63,1.5,S,764.75,5000.0,5000.0,5000.0,2024-09-26 09:14:00,monsoon,9,3,9,Natural
USA,Columbus,Sector_2,39.95295,-83.01684,2.0,8.49,8.45,2.91,68.64,169.69,9.99,5.06,60,5.14,NW,78.63,51.49,785.31,1479.47,2025-12-17 21:45:12,winter,21,2,12,Natural
China,Taiyuan,Sector_1,37.90377,112.54863,5.0,55.0,34.3,27.96,13.42,421.31,59.32,7.6,99,2.9,SE,504.22,0.0,5000.0,5000.0,2024-09-30 14:56:00,monsoon,14,0,9,Industrial
Indonesia,Bandar Lampung,Sector_3,-5.44526,105.29963,1.0,168.92288696747426,14.448599974277972,0.09,62.06,2229.693245343548,4.25,32.7,48,1.7,SW,204.65,5000.0,5000.0,2496.0,2024-07-29 11:52:00,summer,11,0,7,Burning
USA,Phoenix,City Center,33.4484367,-112.074141,3.0,45.24,2.83,0.93,170.47,360.06,105.72,22.2,33,3.9,N,29.43,452.48,5000.0,290.61,2024-08-17 12:33:00,summer,12,5,8,Agricultural
