longitude,latitude,location_id,location_name,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,roads,dump_sites,agricultural_fields,wind_speed,wind_direction,Air Quality
84.699002,36.114442,12203288028,Visakhapatnam,30.43327265,65.12391647,31.91092907,58.92011434,26.91654002,10.50791766,2.083456115,11.91284542,45.2975475,0,9.077278754,1.623923863,40.13770499,Good
96.228657,28.85887,9878433468,Vijayawada,31.71310054,86.72943486,0,42.20680272,35.99671766,1.993999541,1.422428206,9.523184348,21.6316561,0.766064032,5.190139947,1.785393352,270.615003,Good
68.784759,23.914977,7138630535,Guntur,24.22562463,80.40661416,0,0,23.41127092,19.6917072,1.858352426,8.428427722,25.40442865,1.463868271,6.101341774,0.276041628,121.1453113,Good
89.111313,15.809251,598334174,Warangal,28.5703983,48.65822583,0,41.33253194,27.23879385,8.142715694,1.002398023,14.1400245,21.21554892,2.378352069,3.871618986,1.167665873,242.5662271,Good
91.682024,36.979685,2960069149,Nizamabad,20.80248543,69.96587322,64.73511218,78.1789537,25.82095082,10.96954752,2.707745128,12.54089506,23.40999699,1.137030253,9.269476016,0.322369836,337.5243527,Good
69.542025,25.102833,8227559700,Nagpur,32.26952829,78.27582883,14.4750653,12.95900439,41.99871537,8.643033467,1.275718122,8.144135439,31.46717471,0.549800757,3.583857534,0.639566826,300.9878685,Good
84.79012,27.753468,6709527857,Indore,24.06047079,42.24444208,0,0,40.9779086,10.7640578,1.773864118,10.37542277,30.10654199,1.912987557,9.598249899,1.256218887,384.4476705,Good
91.256327,27.789779,4137971521,Bhopal,34.197098,60.2795859,6.127680314,10.29601568,39.51469925,7.366003739,1.064082828,9.59124805,28.58171632,2.439629505,12.75712718,1.875330124,177.6752765,Good
84.270123,32.512302,6999614978,Noida,20.54572641,62.14707462,48.0791587,0,48.89839541,10.74961856,1.526806996,6.021826767,34.48713092,0.368464331,13.78510858,2.201627598,321.9374889,Good
69.850594,8.280504,3039268977,Gurgaon,20.66677978,73.3262232,65.37254587,46.31264276,16.95883436,5.389377598,1.253327342,6.250545721,44.74909514,0,8.146006993,0.095357983,28.74498309,Good
88.10997,14.387161,5608473681,Chennai,16.50054097,61.36904106,75.84653403,37.35925281,14.96454276,18.8381015,2.17254903,8.810612725,49.78014424,3.19105265,8.245910789,0.489972328,268.1532539,Good
69.757311,27.300486,5788208394,Bengaluru,31.47901352,78.30924125,0,33.630268,18.84129625,0,2.045307328,2.997646513,30.61367908,2.494430548,6.915188358,0.909909616,214.4761585,Good
91.706598,33.959226,4266555280,Hyderabad,33.18892727,81.7188214,83.579653,36.52386174,27.79299175,3.31924185,1.73820212,10.84907417,27.63574329,2.796157792,4.601661532,1.679947239,311.1332411,Good
69.247991,27.874825,4742850167,Mumbai,36.06592463,71.93838669,0,13.4475213,33.19004653,30.38655634,1.314062325,10.08358658,24.01884942,0.63087255,3.167384918,0,377.5663811,Good
71.984524,19.991247,1747937174,Delhi,15.01786765,65.88944879,0,6.016376677,41.13017869,12.25522537,0.972925573,6.30091847,21.93642316,1.957525255,6.340911688,2.668315598,0,Good
75.97812,18.485109,13163111987,Pune,29.78640369,65.06945587,56.2564782,39.81370457,33.14131919,13.41694939,0.991168143,12.81713952,37.48771272,3.325034747,10.41861998,1.475492962,396.7891696,Good
86.367579,29.400492,406622337,Kolkata,32.56108632,66.59898051,23.16029242,29.48625368,21.86414922,23.79688202,1.661938391,8.776931247,33.40863841,6.268477431,1.465503542,0.456348423,0,Good
96.314414,29.495893,8842529025,Coimbatore,28.45583409,73.96183007,7.232267004,15.41629615,28.58923538,6.583099086,1.669518545,12.4660275,36.27984771,3.275819052,9.752933595,1.366657101,149.6977329,Good
71.416863,25.604682,2899890381,Madurai,24.82542733,63.87114324,5.205735793,50.09185368,30.66609466,16.25369228,0.866467983,13.61497174,25.30226166,0.451143188,4.053431168,3.143048636,115.1761883,Good
72.138522,16.452544,1722925411,Trichy,27.83357856,67.02615954,18.22907326,8.82293733,28.59744837,19.30956334,1.671764931,4.413308768,26.12392657,1.233213289,5.892644864,2.212200991,151.1682903,Good
78.697242,34.82949,10842450795,Salem,29.42755296,98.2437365,53.81398364,45.7937877,47.04041269,14.58436729,0.415283454,11.44715763,13.7179587,2.664112774,0,0.761582515,118.7827722,Good
92.250355,24.004518,6029575935,Erode,24.83978312,64.54194954,59.24310289,10.6645329,32.68178597,2.843961026,1.396644589,9.605943794,19.63903587,0.149282745,7.532978445,2.044830261,161.689773,Good
81.549698,30.924278,9890523975,Tiruppur,26.94412052,72.53795231,25.316021,36.76137036,1.450440341,2.009448986,1.038548548,8.980037364,31.39613681,2.926721123,6.657402264,0.088552706,391.6672376,Good
77.326707,14.21494,7754957317,Kochi,38.5771569,50.13018973,34.94208097,13.89722567,28.55325345,19.12980544,2.663385902,11.15265094,32.48052922,1.535077211,6.37545389,2.235865537,166.8672341,Good
84.274911,17.977183,9768176757,Thiruvananthapuram,24.05946114,44.40107428,41.20409223,36.88098079,20.57850156,18.90962231,1.269797395,7.946899076,29.38218701,1.51920512,6.576246042,2.067780134,1.43370623,Good
75.555173,33.362806,7409985643,Ahmedabad,33.30701182,72.79918762,28.7287202,53.91484725,27.64308976,14.5070746,1.891066189,6.60904495,32.52277586,1.662026804,5.198969919,0.878446724,244.596245,Good
79.633637,9.453104,895609705,Surat,30.56984363,76.3236623,22.78134606,0,27.46089752,11.14585394,1.632613002,6.285676918,17.66088931,2.910218417,4.672327695,1.276596823,131.1890004,Good
77.645549,22.857144,5378081174,Vadodara,29.97981651,62.95023147,0,43.05689808,21.01330847,11.95583488,1.724284097,6.310704537,17.57720675,5.478879261,3.722500475,1.641548742,465.8804018,Good
91.32009,21.969459,10045024287,Jaipur,35.33453307,65.30916261,21.0591257,7.428409652,36.10181935,15.20112384,1.219201576,4.662954276,16.41037137,3.426248455,6.144647485,1.311900062,49.58711289,Good
94.803416,29.785675,1961729000,Lucknow,20.17518928,85.32671299,24.84931504,54.88006037,23.22033392,8.723048139,1.889664643,11.08415315,37.47837309,1.598699064,7.991398336,2.033546156,157.81575,Good
90.027594,16.174919,5222231841,Kanpur,26.56621204,91.35126753,0.66536667,47.30461142,26.54845592,0,2.116458741,0,9.818969128,2.771515435,7.664496447,0.62378968,195.8814776,Good
80.733424,14.352938,55837139,Patna,12.99093716,81.27523214,32.06078412,28.89171541,27.35392419,14.61213945,1.484347577,1.652752816,51.38682423,3.731791935,0.892911748,0.859822066,138.0346454,Good
82.625714,34.857852,3345288956,Ranchi,37.27832791,35.84955484,6.062601308,0,24.24503251,6.821921996,1.543651894,6.245347442,22.08018267,2.903160465,7.393940157,1.583421878,146.9461066,Good
71.627137,24.57958,4560432650,Bhubaneswar,26.17434605,68.18709709,40.79138326,0,31.14704958,13.12697656,1.534071531,7.893817379,4.03201528,1.392445224,12.38202057,1.148797337,127.2964766,Good
89.659077,11.035997,5929353074,Visakhapatnam,30.134329,75.69334894,46.26572716,23.89418493,31.46011311,24.1579522,2.049646784,16.90260752,23.01737526,4.409630716,2.740024769,1.423750199,283.9884304,Good
85.297795,13.598049,7714723192,Vijayawada,26.58445088,71.46483271,55.00341931,10.76495446,44.10619176,0,2.559400995,12.05746355,28.65571019,1.445465986,3.800020289,1.028783053,166.2965204,Good
94.17076,36.965956,3765581912,Guntur,38.46486463,101.2709473,30.31264169,7.073273544,21.59653926,9.156434908,0.937578576,4.168057585,50.40039219,2.451100586,2.581351733,1.797470778,0,Good
73.817723,13.672661,12254967956,Warangal,22.64740745,57.34371245,80.83904448,23.23962258,2.32982931,20.39426749,1.332815159,1.741941003,26.39898416,2.762495169,7.204757585,2.589897283,45.09337794,Good
90.032058,25.70379,7643034114,Nizamabad,30.33489586,58.98360634,0,54.28802574,31.84982044,12.92160679,1.733201934,5.953697949,19.54788829,2.073295351,10.03430689,2.436274346,293.4758757,Good
87.855478,20.183714,5460537815,Nagpur,30.21686093,74.34640165,23.79217117,2.155448849,27.39259921,0,1.432371894,14.35444268,37.72987666,0.703374594,5.424137004,0.464953955,164.1840332,Good
75.70952,33.682374,12086974053,Indore,37.02442828,80.41992775,109.6462048,62.6596403,29.21516093,16.09552618,1.389576058,4.354185476,42.53170163,3.458298236,4.79397726,1.359479967,360.6133433,Good
87.353981,29.899889,6596239898,Bhopal,35.71424595,46.88276909,31.84878485,25.56465223,38.45230305,18.95018538,2.220225719,4.388959405,21.75117509,3.608143466,3.483800693,0,253.8666692,Good
94.806828,25.31159,13121489798,Noida,26.3393001,98.43623162,33.67397614,34.50739609,23.38992774,23.46572579,1.695938234,6.955939665,21.65201811,1.91485293,2.041297528,1.968798428,0,Good
94.634644,8.31143,1972537408,Gurgaon,29.0820451,79.74043288,35.26896641,10.57371035,33.85159825,3.486133341,1.487906454,10.79283637,34.15079672,1.057102745,10.16989851,1.20835638,285.5736174,Good
88.869171,33.514061,8118294169,Chennai,40.30729902,87.78175633,62.28370404,35.39162187,35.21000045,12.35629467,0.839715729,9.529608778,32.09697621,2.851933042,5.216477244,0.523808781,272.5397454,Good
69.39412,20.895357,9039156338,Bengaluru,21.18583524,93.19082734,15.35410047,36.83298062,32.81813055,15.39808513,0.730681008,11.41611345,32.56225469,1.113820162,2.893268608,0.868768155,0,Good
93.295666,35.015752,7765821284,Hyderabad,41.60678492,93.62400157,39.07392534,24.04369158,25.13915024,16.7482291,2.460084325,6.370106558,18.43531534,4.22633793,0,0.324392705,136.4035222,Good
87.07558,22.370631,9765538014,Mumbai,19.5231108,87.69662633,53.14380726,14.45991042,40.1454068,22.32397666,1.438328002,6.803350284,52.01593907,3.047892798,6.652704439,2.2389116,219.1055111,Good
77.002593,28.13251,10625477952,Delhi,26.61914085,71.34114282,59.45465428,0,24.21520515,21.78969493,1.220598187,14.02878571,43.61520301,1.926179893,3.570150761,0.906455361,575.1600646,Good
73.43026,10.009487,10485603445,Pune,42.63038926,72.05798971,2.272763967,33.3286813,29.61987306,0.60383376,1.543841501,13.21930087,11.65621901,3.198210252,10.83248949,0.685955061,428.9157293,Good
71.369912,29.609398,494459090,Kolkata,25.37649991,77.06122979,12.73757186,21.76367963,20.86922352,16.26835401,1.963665499,8.201000468,16.02522023,2.594480503,7.271894318,0.963472491,454.9950581,Good
69.45687,17.801885,3041742008,Coimbatore,19.49959356,34.93010762,0,49.51235112,16.41278092,2.720372656,2.01948584,10.10786793,33.29713999,3.133825377,4.105842519,0.832504053,295.6378916,Good
89.868994,18.189411,3333448923,Madurai,20.97315544,36.11183309,8.344730201,55.52476951,29.73909996,17.54862929,0.39902753,9.575756197,36.04949999,0.093564341,8.916355647,1.048376974,636.4527738,Good
74.839447,11.441019,1549155378,Trichy,15.37370206,91.76914123,9.70329979,0,21.78728666,12.87160117,2.066693847,14.66512837,43.68629082,0.643113611,9.918283935,1.454193302,74.9566599,Good
68.703335,12.258857,5091797767,Salem,28.59501256,58.82078866,24.6775516,10.23620274,16.69579471,14.49811975,1.843482055,7.755286357,43.1469448,1.648277244,4.563325611,1.671469657,153.6483787,Good
79.520849,13.387013,1417766613,Erode,30.5910549,30.12555909,23.96972744,0,14.73499606,0,0.930773567,6.448060535,24.71050952,2.966780318,6.525880947,0,186.1572425,Good
81.995605,17.517979,9126618051,Tiruppur,32.16159086,64.863444,21.27546343,35.3269889,34.91189671,0,1.366708639,13.89210419,43.63426931,3.232934221,7.70094566,2.473851305,462.6229562,Good
72.907677,33.867127,6008899374,Kochi,29.1522379,54.7066797,14.00427481,114.5944131,11.19454226,6.837746388,0.728656687,8.885579596,17.58908515,1.864551407,0,1.636870354,357.8112529,Good
69.277402,18.679547,12628845204,Thiruvananthapuram,27.43769683,67.92912271,17.71563152,35.07063261,26.75426144,16.829307,2.173496446,5.488358384,26.47211758,3.305200515,0.381966573,0,207.7104394,Good
73.484639,29.006518,667708983,Ahmedabad,33.35966141,58.6233555,3.297175277,9.403420419,18.33255509,16.22737918,0.855457667,7.473307772,20.54579396,0,8.946702635,0.718830228,202.002576,Good
87.69398,10.399678,52291777,Surat,19.87533537,58.31210258,49.6431384,100.7006146,7.060087073,9.011101546,1.725278209,6.204726494,37.99499434,0.783773994,6.269743312,0.717016916,357.3720893,Good
70.385067,25.141865,9622502790,Vadodara,25.47049734,64.49405855,56.22663423,2.098302067,27.84076485,0,0.906007655,9.816876315,19.69701472,1.243129402,7.537493735,0.670919636,297.6064451,Good
84.096074,21.974846,3533062287,Jaipur,31.47142184,76.97565501,66.47948313,38.85926545,42.77970032,17.98398202,1.214272121,13.11343568,32.17160156,1.45685649,6.735147546,2.036150979,242.1797367,Good
72.245948,36.36078,909030355,Lucknow,42.2803576,87.29061143,41.55521563,2.152046664,25.31571752,11.21140342,1.88056293,10.74033653,31.2336873,2.191217785,8.387187485,0.445413973,429.1176754,Good
73.674986,32.540025,5339530710,Kanpur,16.24871492,93.13678944,21.82062802,57.48046044,30.8394346,13.4245982,1.80281049,11.36171836,26.2781987,3.495096394,1.642092238,1.134082274,299.5848017,Good
79.399259,21.190063,4862878410,Patna,36.71436599,77.3735433,9.729885651,54.59295502,20.34012377,24.76098625,1.453891786,2.862903627,17.66870727,2.081845199,6.217341015,2.728107601,17.10379431,Good
70.923935,30.47914,7377742368,Ranchi,30.28606973,53.28048952,6.283209963,76.06443971,15.59483597,15.3686779,1.714698436,8.346649882,34.7128341,0.36558612,11.88455934,2.691940192,180.7034477,Good
73.022902,13.598123,4602068161,Bhubaneswar,46.32152897,63.74673619,37.29374618,69.18924432,22.4777926,0,0.61996815,15.89131828,24.28759784,1.754780346,1.536358326,1.903795543,55.82436667,Good
78.11962,24.307753,1432528830,Visakhapatnam,26.71572828,74.81768044,0,25.26598665,41.3912059,14.08782182,1.571420233,9.211613968,25.67857116,4.86585361,2.659739999,1.308624521,190.9390679,Good
77.560401,10.163953,9813257384,Vijayawada,36.80683207,87.55438407,22.27781443,38.06406252,30.4806629,0,0.632379673,6.24466248,23.96370232,0.30960386,8.496031446,1.140094407,141.2505124,Good
89.728873,18.094582,6689360185,Guntur,21.57007784,69.36476144,0,25.69216189,27.78419995,12.58472378,0.645970983,9.247625871,19.19255027,0.861145327,8.377749543,2.763989172,181.3445313,Good
70.168687,14.550003,7442081275,Warangal,24.52375967,73.06087455,55.9953841,47.07336093,55.01728937,4.863091469,1.637874995,14.03895164,44.32531279,0,5.682260115,2.33655118,609.2223771,Good
92.953071,28.848385,10888621449,Nizamabad,34.75523376,64.24064898,0,90.64954801,34.5475123,3.7924364,1.389186582,9.556540644,34.95515429,0.736883107,3.399550499,0,330.2961469,Good
91.670733,22.21263,12598660777,Nagpur,27.72243034,77.4612299,72.77449281,36.13319527,25.99414461,12.19758643,1.53464095,12.94342509,32.63866518,1.243374526,9.610666706,2.131516708,0,Good
90.213758,29.781044,4096415032,Indore,40.3320748,75.85086568,33.22554406,57.59077694,21.38059599,18.33005083,1.294372767,3.096933367,19.62682678,2.828110407,2.161550018,2.437887742,352.8288658,Good
76.971799,22.943568,10152416378,Bhopal,38.99102547,72.04828422,32.34329389,0,37.26115734,13.69723658,1.809937754,14.54335522,23.52257168,1.839754911,6.915591606,0.38338849,145.3338165,Good
91.863572,10.508049,3350111803,Noida,33.3368115,64.91329142,68.84146491,0,38.55159001,15.9667493,1.189492091,5.089097239,8.86286905,0.885805357,9.60815391,1.093117453,348.8650893,Good
73.30126,29.325662,3183127793,Gurgaon,25.85054493,81.27730347,0,3.801907132,26.05352304,5.269407217,0.657591832,7.774400619,30.60621113,3.82812004,9.195692606,2.12300887,282.1621023,Good
71.607867,32.163649,1795737078,Chennai,32.25817798,50.59379616,28.5935916,46.41323789,41.95242926,16.169242,2.177507187,4.69977995,26.30219404,2.631810356,10.03334007,1.021169611,161.1802681,Good
69.303734,34.202406,12252275653,Bengaluru,34.64318689,52.22736581,79.20329426,6.159402466,7.645681447,10.71453308,2.427663208,10.55622506,37.01625427,2.078625781,5.125366137,0,0,Good
95.240001,24.587766,5291531215,Hyderabad,31.3409767,90.87266802,35.33890815,47.14432563,43.23566597,13.28531025,1.43314852,5.472242873,49.65548826,2.770399982,2.168525676,0.193127416,362.4405017,Good
76.932316,29.853975,13924444533,Mumbai,23.04142707,99.45122331,0,68.93576768,32.08989706,11.58996432,1.40431249,15.2758149,36.57843103,0.731771461,0,1.281482373,173.4433887,Good
94.610919,29.809286,5905294028,Delhi,19.79600613,69.19282642,3.46094294,30.38993076,34.51887641,22.67339537,1.996477288,5.823546333,33.21614349,2.109597446,0.716581926,1.459800939,453.403833,Good
75.905793,12.516743,13884216819,Pune,30.23873926,44.80532494,24.44061419,0,35.91798179,14.86712659,1.406796372,7.235781102,27.43756086,2.031413674,2.808930715,0.018319892,345.2058214,Good
94.319413,12.7624,6714473308,Kolkata,27.42789279,72.71811358,33.29540651,38.91919679,15.2139511,0,1.178644346,9.866017145,22.30961121,1.513546427,13.64461372,0,59.8217929,Good
94.213943,10.05568,4882597913,Coimbatore,42.77959796,69.36390867,0,62.01302593,27.70338024,7.82371489,1.605183909,6.052716093,19.43059656,1.857641815,1.91666662,1.147015258,227.0135918,Good
94.786605,17.277495,9975123927,Madurai,35.75937953,87.94665106,9.301264364,43.75736302,32.14709451,13.27766216,1.238296816,4.714001135,34.53947413,0,4.693879697,0,0,Good
82.38845,21.731749,3933215106,Trichy,24.11986353,87.4521655,47.28268286,15.02879678,34.55389607,17.79329656,1.412391304,3.424674568,27.48053601,1.8800343,1.08907025,1.434630518,215.7722287,Good
93.112442,36.939038,3223639355,Salem,33.01452657,74.49124376,48.7318421,25.24564718,29.1926496,7.424974901,1.180934323,13.27663789,9.22594035,3.26975435,3.375818555,0.533023823,213.0243238,Good
95.572211,20.498807,4792283710,Erode,19.99956327,57.13798828,0,24.09824298,18.97059396,23.54867596,2.48148587,1.117431771,34.96028557,3.243951162,7.723967794,0.607216846,136.8198032,Good
77.413891,29.061035,1073281459,Tiruppur,24.98673704,63.41017584,0,27.00585994,11.8708617,9.018952149,0.818277265,9.182490623,22.79216591,2.433942931,9.736723478,2.421237789,0,Good
80.147358,28.108514,12067457625,Kochi,24.40873223,65.26727077,39.37350096,0,17.16224142,11.68484823,1.546488445,9.800546273,33.95951563,2.502404403,6.418506313,1.183372556,273.7840697,Good
88.857965,13.929977,7581997003,Thiruvananthapuram,14.95602763,94.54610162,0,0.703992472,24.83782228,16.05892802,0,8.332346127,37.42696008,3.437661217,3.088855422,0.895578458,80.75178115,Good
76.710435,9.696707,5963494360,Ahmedabad,27.37896067,53.71782663,0,41.98355495,28.47959396,14.59868728,1.617004549,10.98279946,38.28028956,0,2.502214138,0.951639544,170.1873229,Good
